ET_FID,X,Y,Id,FNODE_,TNODE_,LPOLY_,RPOLY_,LENGTH,WIDS_,WIDS_ID,DXF_LAYER,CLASS,TEXT,ET_X,ET_Y,ET_ANGLE,ET_STATION,ET_ID
8518,573577.187467632,137690.281270737,0,0,0,0,0,36.5314,89,4,CRIB-LINE,4, ,573577.18747,137690.28127,180,15,0
8519,573577.187467632,137687.281270737,0,0,0,0,0,36.5314,89,4,CRIB-LINE,4, ,573577.18747,137687.28127,180,18,0
8520,573579.921797865,137687.024996183,0,0,0,0,0,36.5314,89,4,CRIB-LINE,4, ,573579.9218,137687.025,89.8037,21,0
8521,573582.921780216,137687.035286533,0,0,0,0,0,36.5314,89,4,CRIB-LINE,4, ,573582.92178,137687.03529,89.8037,24,0
8522,573585.921762568,137687.045576883,0,0,0,0,0,36.5314,89,4,CRIB-LINE,4, ,573585.92176,137687.04558,89.8037,27,0
8523,573586.312467632,137689.656209692,0,0,0,0,0,36.5314,89,4,CRIB-LINE,4, ,573586.31247,137689.65621,0,30,0
8524,573586.312467632,137692.656209692,0,0,0,0,0,36.5314,89,4,CRIB-LINE,4, ,573586.31247,137692.65621,0,33,0
8525,573586.312467632,137695.656209692,0,0,0,0,0,36.5314,89,4,CRIB-LINE,4, ,573586.31247,137695.65621,0,36,0
8526,573586.374967632,137670.281217055,0,0,0,0,0,36.5314,90,4,CRIB-LINE,4, ,573586.37497,137670.28122,269.8037,0,0
8527,573583.374985168,137670.270959581,0,0,0,0,0,36.5314,90,4,CRIB-LINE,4, ,573583.37499,137670.27096,269.8037,3,0
8528,573580.375002704,137670.260702107,0,0,0,0,0,36.5314,90,4,CRIB-LINE,4, ,573580.375,137670.2607,269.8037,6,0
8529,573577.37502024,137670.250444632,0,0,0,0,0,36.5314,90,4,CRIB-LINE,4, ,573577.37502,137670.25044,269.8037,9,0
8530,573577.249967632,137667.375070394,0,0,0,0,0,36.5314,90,4,CRIB-LINE,4, ,573577.24997,137667.37507,180,12,0
8531,573577.249967632,137664.375070394,0,0,0,0,0,36.5314,90,4,CRIB-LINE,4, ,573577.24997,137664.37507,180,15,0
8532,573577.249967632,137661.375070394,0,0,0,0,0,36.5314,90,4,CRIB-LINE,4, ,573577.24997,137661.37507,180,18,0
8533,573579.98429831,137661.118766219,0,0,0,0,0,36.5314,90,4,CRIB-LINE,4, ,573579.9843,137661.11877,89.8037,21,0
8534,573582.984280774,137661.129023693,0,0,0,0,0,36.5314,90,4,CRIB-LINE,4, ,573582.98428,137661.12902,89.8037,24,0
8535,573585.984263238,137661.139281167,0,0,0,0,0,36.5314,90,4,CRIB-LINE,4, ,573585.98426,137661.13928,89.8037,27,0
8536,573586.374967632,137663.749910377,0,0,0,0,0,36.5314,90,4,CRIB-LINE,4, ,573586.37497,137663.74991,0,30,0
8537,573586.374967632,137666.749910377,0,0,0,0,0,36.5314,90,4,CRIB-LINE,4, ,573586.37497,137666.74991,0,33,0
8538,573586.374967632,137669.749910377,0,0,0,0,0,36.5314,90,4,CRIB-LINE,4, ,573586.37497,137669.74991,0,36,0
8539,573586.437467632,137644.375017055,0,0,0,0,0,36.5941,91,4,CRIB-LINE,4, ,573586.43747,137644.37502,269.804,0,0
8540,573583.437485281,137644.364726705,0,0,0,0,0,36.5941,91,4,CRIB-LINE,4, ,573583.43749,137644.36473,269.804,3,0
8541,573580.437502929,137644.354436355,0,0,0,0,0,36.5941,91,4,CRIB-LINE,4, ,573580.4375,137644.35444,269.7995,6,0
8542,573577.437520578,137644.344146004,0,0,0,0,0,36.5941,91,4,CRIB-LINE,4, ,573577.43752,137644.34415,269.804,9,0
8543,573577.312467632,137641.468770737,0,0,0,0,0,36.5941,91,4,CRIB-LINE,4, ,573577.31247,137641.46877,180,12,0
8544,573577.312467632,137638.468770737,0,0,0,0,0,36.5941,91,4,CRIB-LINE,4, ,573577.31247,137638.46877,180,15,0
8545,573577.312467632,137635.468770737,0,0,0,0,0,36.5941,91,4,CRIB-LINE,4, ,573577.31247,137635.46877,180,18,0
8546,573580.046798083,137635.21243238,0,0,0,0,0,36.5941,91,4,CRIB-LINE,4, ,573580.0468,137635.21243,89.804,21,0
8547,573583.046780674,137635.222652729,0,0,0,0,0,36.5941,91,4,CRIB-LINE,4, ,573583.04678,137635.22265,89.8086,24,0
8548,573586.046763264,137635.232873077,0,0,0,0,0,36.5941,91,4,CRIB-LINE,4, ,573586.04676,137635.23287,89.804,27,0
8549,573586.482554022,137637.781150524,0,0,0,0,0,36.5941,91,4,CRIB-LINE,4, ,573586.48255,137637.78115,359.599,30,0
8550,573586.462041625,137640.781080397,0,0,0,0,0,36.5941,91,4,CRIB-LINE,4, ,573586.46204,137640.78108,359.6172,33,0
8551,573586.441529228,137643.78101027,0,0,0,0,0,36.5941,91,4,CRIB-LINE,4, ,573586.44153,137643.78101,359.599,36,0
8552,573586.499967632,137618.468717055,0,0,0,0,0,36.5318,92,4,CRIB-LINE,4, ,573586.49997,137618.46872,269.8037,0,0
8553,573583.499985168,137618.458459581,0,0,0,0,0,36.5318,92,4,CRIB-LINE,4, ,573583.49999,137618.45846,269.8037,3,0
8554,573580.500002704,137618.448202107,0,0,0,0,0,36.5318,92,4,CRIB-LINE,4, ,573580.5,137618.4482,269.8037,6,0
8555,573577.50002024,137618.437944632,0,0,0,0,0,36.5318,92,4,CRIB-LINE,4, ,573577.50002,137618.43794,269.8037,9,0
8556,573577.394624981,137615.562637598,0,0,0,0,0,36.5318,92,4,CRIB-LINE,4, ,573577.39462,137615.56264,179.6166,12,0
8557,573577.415137378,137612.562707726,0,0,0,0,0,36.5318,92,4,CRIB-LINE,4, ,573577.41514,137612.56271,179.5983,15,0
8558,573577.435649776,137609.562777853,0,0,0,0,0,36.5318,92,4,CRIB-LINE,4, ,573577.43565,137609.56278,179.6166,18,0
8559,573580.171584638,137609.306265488,0,0,0,0,0,36.5318,92,4,CRIB-LINE,4, ,573580.17158,137609.30627,89.8037,21,0
8560,573583.171567102,137609.316522963,0,0,0,0,0,36.5318,92,4,CRIB-LINE,4, ,573583.17157,137609.31652,89.8037,24,0
8561,573586.171549566,137609.326780437,0,0,0,0,0,36.5318,92,4,CRIB-LINE,4, ,573586.17155,137609.32678,89.8037,27,0
8562,573586.544628139,137611.937135715,0,0,0,0,0,36.5318,92,4,CRIB-LINE,4, ,573586.54463,137611.93714,359.6166,30,0
8563,573586.524115742,137614.937065588,0,0,0,0,0,36.5318,92,4,CRIB-LINE,4, ,573586.52412,137614.93707,359.5983,33,0
8564,573586.503603345,137617.93699546,0,0,0,0,0,36.5318,92,4,CRIB-LINE,4, ,573586.5036,137617.937,359.6166,36,0
8565,573630.124967632,137618.593717055,0,0,0,0,0,37.7813,93,4,CRIB-LINE,4, ,573630.12497,137618.59372,269.8146,0,0
8566,573627.124982992,137618.584117105,0,0,0,0,0,37.7813,93,4,CRIB-LINE,4, ,573627.12498,137618.58412,269.8146,3,0
8567,573624.124998352,137618.574517154,0,0,0,0,0,37.7813,93,4,CRIB-LINE,4, ,573624.125,137618.57452,269.8191,6,0
8568,573621.125013712,137618.564917203,0,0,0,0,0,37.7813,93,4,CRIB-LINE,4, ,573621.12501,137618.56492,269.8146,9,0
8569,573620.374967632,137616.312566975,0,0,0,0,0,37.7813,93,4,CRIB-LINE,4, ,573620.37497,137616.31257,180,12,0
8570,573620.374967632,137613.312566975,0,0,0,0,0,37.7813,93,4,CRIB-LINE,4, ,573620.37497,137613.31257,180,15,0
8571,573620.374967632,137610.312566975,0,0,0,0,0,37.7813,93,4,CRIB-LINE,4, ,573620.37497,137610.31257,180,18,0
8572,573622.484306913,137609.428666941,0,0,0,0,0,37.7813,93,4,CRIB-LINE,4, ,573622.48431,137609.42867,89.819,21,0
8573,573625.484291553,137609.438266892,0,0,0,0,0,37.7813,93,4,CRIB-LINE,4, ,573625.48429,137609.43827,89.8147,24,0
8574,573628.484276193,137609.447866843,0,0,0,0,0,37.7813,93,4,CRIB-LINE,4, ,573628.48428,137609.44787,89.8146,27,0
8575,573630.124967632,137610.812417216,0,0,0,0,0,37.7813,93,4,CRIB-LINE,4, ,573630.12497,137610.81242,0,30,0
8576,573630.124967632,137613.812417216,0,0,0,0,0,37.7813,93,4,CRIB-LINE,4, ,573630.12497,137613.81242,0,33,0
8577,573630.124967632,137616.812417216,0,0,0,0,0,37.7813,93,4,CRIB-LINE,4, ,573630.12497,137616.81242,0,36,0
8578,573629.437467632,137644.500017055,0,0,0,0,0,36.5469,94,4,CRIB-LINE,4, ,573629.43747,137644.50002,269.8038,0,0
8579,573626.437485281,137644.489726705,0,0,0,0,0,36.5469,94,4,CRIB-LINE,4, ,573626.43749,137644.48973,269.8038,3,0
8580,573623.437502929,137644.479436355,0,0,0,0,0,36.5469,94,4,CRIB-LINE,4, ,573623.4375,137644.47944,269.7993,6,0
8581,573620.437520578,137644.469146004,0,0,0,0,0,36.5469,94,4,CRIB-LINE,4, ,573620.43752,137644.46915,269.8038,9,0
8582,573620.312467632,137641.593770737,0,0,0,0,0,36.5469,94,4,CRIB-LINE,4, ,573620.31247,137641.59377,180,12,0
8583,573620.312467632,137638.593770737,0,0,0,0,0,36.5469,94,4,CRIB-LINE,4, ,573620.31247,137638.59377,180,15,0
8584,573620.312467632,137635.593770737,0,0,0,0,0,36.5469,94,4,CRIB-LINE,4, ,573620.31247,137635.59377,180,18,0
8585,573623.046809955,137635.332791657,0,0,0,0,0,36.5469,94,4,CRIB-LINE,4, ,573623.04681,137635.33279,89.8996,21,0
8586,573626.046805571,137635.337920417,0,0,0,0,0,36.5469,94,4,CRIB-LINE,4, ,573626.04681,137635.33792,89.9042,24,0
8587,573629.046801187,137635.343049176,0,0,0,0,0,36.5469,94,4,CRIB-LINE,4, ,573629.0468,137635.34305,89.9042,27,0
8588,573629.437467632,137637.953050039,0,0,0,0,0,36.5469,94,4,CRIB-LINE,4, ,573629.43747,137637.95305,0,30,0
8589,573629.437467632,137640.953050039,0,0,0,0,0,36.5469,94,4,CRIB-LINE,4, ,573629.43747,137640.95305,0,33,0
8590,573629.437467632,137643.953050039,0,0,0,0,0,36.5469,94,4,CRIB-LINE,4, ,573629.43747,137643.95305,0,36,0
8591,573629.374967632,137670.406217055,0,0,0,0,0,36.6097,95,4,CRIB-LINE,4, ,573629.37497,137670.40622,269.8042,0,0
8592,573626.37498493,137670.396029359,0,0,0,0,0,36.6097,95,4,CRIB-LINE,4, ,573626.37498,137670.39603,269.8042,3,0
8593,573623.375002229,137670.385841663,0,0,0,0,0,36.6097,95,4,CRIB-LINE,4, ,573623.375,137670.38584,269.8042,6,0
8594,573620.375019527,137670.375653966,0,0,0,0,0,36.6097,95,4,CRIB-LINE,4, ,573620.37502,137670.37565,269.8041,9,0
8595,573620.206697642,137667.562635775,0,0,0,0,0,36.6097,95,4,CRIB-LINE,4, ,573620.2067,137667.56264,179.6174,12,0
8596,573620.227210039,137664.562705902,0,0,0,0,0,36.6097,95,4,CRIB-LINE,4, ,573620.22721,137664.56271,179.5992,15,0
8597,573620.247722436,137661.562776029,0,0,0,0,0,36.6097,95,4,CRIB-LINE,4, ,573620.24772,137661.56278,179.6174,18,0
8598,573622.921597078,137661.238984444,0,0,0,0,0,36.6097,95,4,CRIB-LINE,4, ,573622.9216,137661.23898,89.8998,21,0
8599,573625.921592694,137661.244113203,0,0,0,0,0,36.6097,95,4,CRIB-LINE,4, ,573625.92159,137661.24411,89.9044,24,0
8600,573628.92158831,137661.249241963,0,0,0,0,0,36.6097,95,4,CRIB-LINE,4, ,573628.92159,137661.24924,89.9044,27,0
8601,573629.374967632,137663.796637071,0,0,0,0,0,36.6097,95,4,CRIB-LINE,4, ,573629.37497,137663.79664,0,30,0
8602,573629.374967632,137666.796637071,0,0,0,0,0,36.6097,95,4,CRIB-LINE,4, ,573629.37497,137666.79664,0,33,0
8603,573629.374967632,137669.796637071,0,0,0,0,0,36.6097,95,4,CRIB-LINE,4, ,573629.37497,137669.79664,0,36,0
8604,573629.249967632,137696.296917055,0,0,0,0,0,36.5317,96,4,CRIB-LINE,4, ,573629.24997,137696.29692,269.8996,0,0
8605,573626.249972073,137696.291755419,0,0,0,0,0,36.5317,96,4,CRIB-LINE,4, ,573626.24997,137696.29176,269.8996,3,0
8606,573623.249976513,137696.286593783,0,0,0,0,0,36.5317,96,4,CRIB-LINE,4, ,573623.24998,137696.28659,269.9041,6,0
8607,573620.249980953,137696.281432147,0,0,0,0,0,36.5317,96,4,CRIB-LINE,4, ,573620.24998,137696.28143,269.8996,9,0
8608,573620.144625254,137693.406297767,0,0,0,0,0,36.5317,96,4,CRIB-LINE,4, ,573620.14463,137693.4063,179.5983,12,0
8609,573620.165137651,137690.406367894,0,0,0,0,0,36.5317,96,4,CRIB-LINE,4, ,573620.16514,137690.40637,179.6166,15,0
8610,573620.185650048,137687.406438021,0,0,0,0,0,36.5317,96,4,CRIB-LINE,4, ,573620.18565,137687.40644,179.5983,18,0
8611,573622.921636457,137687.14529136,0,0,0,0,0,36.5317,96,4,CRIB-LINE,4, ,573622.92164,137687.14529,89.9041,21,0
8612,573625.921632073,137687.15042012,0,0,0,0,0,36.5317,96,4,CRIB-LINE,4, ,573625.92163,137687.15042,89.9041,24,0
8613,573628.921627689,137687.15554888,0,0,0,0,0,36.5317,96,4,CRIB-LINE,4, ,573628.92163,137687.15555,89.8996,27,0
8614,573629.294627789,137689.765315551,0,0,0,0,0,36.5317,96,4,CRIB-LINE,4, ,573629.29463,137689.76532,359.5983,30,0
8615,573629.274115616,137692.765245426,0,0,0,0,0,36.5317,96,4,CRIB-LINE,4, ,573629.27412,137692.76525,359.5983,33,0
8616,573629.253603443,137695.7651753,0,0,0,0,0,36.5317,96,4,CRIB-LINE,4, ,573629.2536,137695.76518,359.5983,36,0
8617,573790.499967632,137470.734417055,0,0,0,0,0,60.2817,97,4,CRIB-LINE,4, ,573790.49997,137470.73442,269.8313,0,0
8618,573787.49998052,137470.725623343,0,0,0,0,0,60.2817,97,4,CRIB-LINE,4, ,573787.49998,137470.72562,269.8313,3,0
8619,573784.499993409,137470.716829631,0,0,0,0,0,60.2817,97,4,CRIB-LINE,4, ,573784.49999,137470.71683,269.8341,6,0
8620,573781.500006297,137470.708035919,0,0,0,0,0,60.2817,97,4,CRIB-LINE,4, ,573781.50001,137470.70804,269.8313,9,0
8621,573778.500019185,137470.699242206,0,0,0,0,0,60.2817,97,4,CRIB-LINE,4, ,573778.50002,137470.69924,269.8313,12,0
8622,573775.500032073,137470.690448494,0,0,0,0,0,60.2817,97,4,CRIB-LINE,4, ,573775.50003,137470.69045,269.834,15,0
8623,573774.508807037,137468.687605328,0,0,0,0,0,60.2817,97,4,CRIB-LINE,4, ,573774.50881,137468.68761,179.7455,18,0
8624,573774.522066599,137465.68763463,0,0,0,0,0,60.2817,97,4,CRIB-LINE,4, ,573774.52207,137465.68763,179.7455,21,0
8625,573774.535326161,137462.687663933,0,0,0,0,0,60.2817,97,4,CRIB-LINE,4, ,573774.53533,137462.68766,179.7455,24,0
8626,573774.548585724,137459.687693236,0,0,0,0,0,60.2817,97,4,CRIB-LINE,4, ,573774.54859,137459.68769,179.7455,27,0
8627,573774.561845286,137456.687722539,0,0,0,0,0,60.2817,97,4,CRIB-LINE,4, ,573774.56185,137456.68772,179.7455,30,0
8628,573777.421648542,137456.55528016,0,0,0,0,0,60.2817,97,4,CRIB-LINE,4, ,573777.42165,137456.55528,89.8341,33,0
8629,573780.421635709,137456.564055122,0,0,0,0,0,60.2817,97,4,CRIB-LINE,4, ,573780.42164,137456.56406,89.8313,36,0
8630,573783.421622876,137456.572830084,0,0,0,0,0,60.2817,97,4,CRIB-LINE,4, ,573783.42162,137456.57283,89.8313,39,0
8631,573786.421610042,137456.581605047,0,0,0,0,0,60.2817,97,4,CRIB-LINE,4, ,573786.42161,137456.58161,89.8341,42,0
8632,573789.421597209,137456.590380009,0,0,0,0,0,60.2817,97,4,CRIB-LINE,4, ,573789.4216,137456.59038,89.8313,45,0
8633,573790.55425063,137458.452823593,0,0,0,0,0,60.2817,97,4,CRIB-LINE,4, ,573790.55425,137458.45282,359.7455,48,0
8634,573790.540991162,137461.45279429,0,0,0,0,0,60.2817,97,4,CRIB-LINE,4, ,573790.54099,137461.45279,359.7455,51,0
8635,573790.527731693,137464.452764988,0,0,0,0,0,60.2817,97,4,CRIB-LINE,4, ,573790.52773,137464.45276,359.7455,54,0
8636,573790.514472224,137467.452735686,0,0,0,0,0,60.2817,97,4,CRIB-LINE,4, ,573790.51447,137467.45274,359.7566,57,0
8637,573790.501212756,137470.452706383,0,0,0,0,0,60.2817,97,4,CRIB-LINE,4, ,573790.50121,137470.45271,359.7455,60,0
8638,573806.369967632,137386.187017055,0,0,0,0,0,60.9692,98,4,CRIB-LINE,4, ,573806.36997,137386.18702,359.7708,0,0
8639,573806.357660461,137389.186991811,0,0,0,0,0,60.9692,98,4,CRIB-LINE,4, ,573806.35766,137389.18699,359.7581,3,0
8640,573806.345353289,137392.186966566,0,0,0,0,0,60.9692,98,4,CRIB-LINE,4, ,573806.34535,137392.18697,359.7708,6,0
8641,573806.333046117,137395.186941322,0,0,0,0,0,60.9692,98,4,CRIB-LINE,4, ,573806.33305,137395.18694,359.7581,9,0
8642,573806.320738946,137398.186916077,0,0,0,0,0,60.9692,98,4,CRIB-LINE,4, ,573806.32074,137398.18692,359.7708,12,0
8643,573805.328690229,137400.200091537,0,0,0,0,0,60.9692,98,4,CRIB-LINE,4, ,573805.32869,137400.20009,269.8249,15,0
8644,573802.328704416,137400.190865351,0,0,0,0,0,60.9692,98,4,CRIB-LINE,4, ,573802.3287,137400.19087,269.8249,18,0
8645,573799.328718603,137400.181639165,0,0,0,0,0,60.9692,98,4,CRIB-LINE,4, ,573799.32872,137400.18164,269.8249,21,0
8646,573796.32873279,137400.172412979,0,0,0,0,0,60.9692,98,4,CRIB-LINE,4, ,573796.32873,137400.17241,269.8249,24,0
8647,573793.328746977,137400.163186793,0,0,0,0,0,60.9692,98,4,CRIB-LINE,4, ,573793.32875,137400.16319,269.8249,27,0
8648,573791.065477714,137399.422513292,0,0,0,0,0,60.9692,98,4,CRIB-LINE,4, ,573791.06548,137399.42251,179.7708,30,0
8649,573791.077785363,137396.422538539,0,0,0,0,0,60.9692,98,4,CRIB-LINE,4, ,573791.07779,137396.42254,179.758,33,0
8650,573791.090093012,137393.422563785,0,0,0,0,0,60.9692,98,4,CRIB-LINE,4, ,573791.09009,137393.42256,179.7708,36,0
8651,573791.102400662,137390.422589032,0,0,0,0,0,60.9692,98,4,CRIB-LINE,4, ,573791.1024,137390.42259,179.7708,39,0
8652,573791.114708311,137387.422614278,0,0,0,0,0,60.9692,98,4,CRIB-LINE,4, ,573791.11471,137387.42261,179.7581,42,0
8653,573791.62424701,137384.923450375,0,0,0,0,0,60.9692,98,4,CRIB-LINE,4, ,573791.62425,137384.92345,89.8249,45,0
8654,573794.624232863,137384.93266353,0,0,0,0,0,60.9692,98,4,CRIB-LINE,4, ,573794.62423,137384.93266,89.8249,48,0
8655,573797.624218716,137384.941876684,0,0,0,0,0,60.9692,98,4,CRIB-LINE,4, ,573797.62422,137384.94188,89.8249,51,0
8656,573799.004967632,137384.946117055,0,0,0,0,0,60.9692,98,4,CRIB-LINE,4, ,573799.00497,137384.94612,89.8253,0,0
8657,573802.004953527,137384.955316469,0,0,0,0,0,60.9692,98,4,CRIB-LINE,4, ,573802.00495,137384.95532,89.8253,3,0
8658,573805.004939422,137384.964515883,0,0,0,0,0,60.9692,98,4,CRIB-LINE,4, ,573805.00494,137384.96452,89.8251,6,0
8659,573799.004967632,137384.946117055,0,0,0,0,0,60.9847,99,4,CRIB-LINE,4, ,573799.00497,137384.94612,179.7708,0,0
8660,573799.017267696,137381.946142271,0,0,0,0,0,60.9847,99,4,CRIB-LINE,4, ,573799.01727,137381.94614,179.7708,3,0
8661,573799.029567759,137378.946167486,0,0,0,0,0,60.9847,99,4,CRIB-LINE,4, ,573799.02957,137378.94617,179.7581,6,0
8662,573799.041867823,137375.946192701,0,0,0,0,0,60.9847,99,4,CRIB-LINE,4, ,573799.04187,137375.94619,179.7708,9,0
8663,573799.054167886,137372.946217917,0,0,0,0,0,60.9847,99,4,CRIB-LINE,4, ,573799.05417,137372.94622,179.7708,12,0
8664,573800.038145162,137370.924911266,0,0,0,0,0,60.9847,99,4,CRIB-LINE,4, ,573800.03815,137370.92491,89.8217,15,0
8665,573803.038131035,137370.93411778,0,0,0,0,0,60.9847,99,4,CRIB-LINE,4, ,573803.03813,137370.93412,89.8217,18,0
8666,573806.038116908,137370.943324294,0,0,0,0,0,60.9847,99,4,CRIB-LINE,4, ,573806.03812,137370.94332,89.8249,21,0
8667,573809.038102782,137370.952530808,0,0,0,0,0,60.9847,99,4,CRIB-LINE,4, ,573809.0381,137370.95253,89.8249,24,0
8668,573812.038088655,137370.961737322,0,0,0,0,0,60.9847,99,4,CRIB-LINE,4, ,573812.03809,137370.96174,89.825,27,0
8669,573814.309490799,137371.694321262,0,0,0,0,0,60.9847,99,4,CRIB-LINE,4, ,573814.30949,137371.69432,359.7708,30,0
8670,573814.297183231,137374.694296016,0,0,0,0,0,60.9847,99,4,CRIB-LINE,4, ,573814.29718,137374.6943,359.7581,33,0
8671,573814.284875662,137377.69427077,0,0,0,0,0,60.9847,99,4,CRIB-LINE,4, ,573814.28488,137377.69427,359.7581,36,0
8672,573814.272568094,137380.694245524,0,0,0,0,0,60.9847,99,4,CRIB-LINE,4, ,573814.27257,137380.69425,359.7708,39,0
8673,573814.260260525,137383.694220277,0,0,0,0,0,60.9847,99,4,CRIB-LINE,4, ,573814.26026,137383.69422,359.7708,42,0
8674,573813.758886549,137386.202113704,0,0,0,0,0,60.9847,99,4,CRIB-LINE,4, ,573813.75889,137386.20211,269.8822,45,0
8675,573810.75889281,137386.195984276,0,0,0,0,0,60.9847,99,4,CRIB-LINE,4, ,573810.75889,137386.19598,269.8822,48,0
8676,573807.758899072,137386.189854847,0,0,0,0,0,60.9847,99,4,CRIB-LINE,4, ,573807.7589,137386.18985,269.8822,51,0
8677,573806.369967632,137386.187017055,0,0,0,0,0,60.9847,99,4,CRIB-LINE,4, ,573806.36997,137386.18702,269.8835,0,0
8678,573803.369973929,137386.180870528,0,0,0,0,0,60.9847,99,4,CRIB-LINE,4, ,573803.36997,137386.18087,269.8837,3,0
8679,573800.369980225,137386.174724001,0,0,0,0,0,60.9847,99,4,CRIB-LINE,4, ,573800.36998,137386.17472,269.8835,6,0
8680,573834.624967632,137626.421917055,0,0,0,0,0,60.9692,100,4,CRIB-LINE,4, ,573834.62497,137626.42192,269.825,0,0
8681,573831.624981819,137626.412690869,0,0,0,0,0,60.9692,100,4,CRIB-LINE,4, ,573831.62498,137626.41269,269.825,3,0
8682,573828.624996006,137626.403464684,0,0,0,0,0,60.9692,100,4,CRIB-LINE,4, ,573828.625,137626.40346,269.825,6,0
8683,573825.625010193,137626.394238498,0,0,0,0,0,60.9692,100,4,CRIB-LINE,4, ,573825.62501,137626.39424,269.825,9,0
8684,573822.625024381,137626.385012312,0,0,0,0,0,60.9692,100,4,CRIB-LINE,4, ,573822.62502,137626.38501,269.825,12,0
8685,573819.625038568,137626.375786126,0,0,0,0,0,60.9692,100,4,CRIB-LINE,4, ,573819.62504,137626.37579,269.825,15,0
8686,573819.386249274,137623.625112315,0,0,0,0,0,60.9692,100,4,CRIB-LINE,4, ,573819.38625,137623.62511,179.7703,18,0
8687,573819.398556843,137620.625137561,0,0,0,0,0,60.9692,100,4,CRIB-LINE,4, ,573819.39856,137620.62514,179.7593,21,0
8688,573819.410864411,137617.625162808,0,0,0,0,0,60.9692,100,4,CRIB-LINE,4, ,573819.41086,137617.62516,179.7703,24,0
8689,573819.42317198,137614.625188054,0,0,0,0,0,60.9692,100,4,CRIB-LINE,4, ,573819.42317,137614.62519,179.7703,27,0
8690,573819.435479548,137611.6252133,0,0,0,0,0,60.9692,100,4,CRIB-LINE,4, ,573819.43548,137611.62521,179.7593,30,0
8691,573821.952855414,137611.148352904,0,0,0,0,0,60.9692,100,4,CRIB-LINE,4, ,573821.95286,137611.14835,89.8222,33,0
8692,573824.952841227,137611.15757909,0,0,0,0,0,60.9692,100,4,CRIB-LINE,4, ,573824.95284,137611.15758,89.8222,36,0
8693,573827.95282704,137611.166805275,0,0,0,0,0,60.9692,100,4,CRIB-LINE,4, ,573827.95283,137611.16681,89.825,39,0
8694,573830.952812853,137611.176031461,0,0,0,0,0,60.9692,100,4,CRIB-LINE,4, ,573830.95281,137611.17603,89.825,42,0
8695,573833.952798666,137611.185257647,0,0,0,0,0,60.9692,100,4,CRIB-LINE,4, ,573833.9528,137611.18526,89.825,45,0
8696,573834.678174074,137613.452825551,0,0,0,0,0,60.9692,100,4,CRIB-LINE,4, ,573834.67817,137613.45283,359.7702,48,0
8697,573834.665866505,137616.452800305,0,0,0,0,0,60.9692,100,4,CRIB-LINE,4, ,573834.66587,137616.4528,359.7702,51,0
8698,573834.653558937,137619.452775059,0,0,0,0,0,60.9692,100,4,CRIB-LINE,4, ,573834.65356,137619.45278,359.7593,54,0
8699,573834.641251368,137622.452749813,0,0,0,0,0,60.9692,100,4,CRIB-LINE,4, ,573834.64125,137622.45275,359.7593,57,0
8700,573834.6289438,137625.452724566,0,0,0,0,0,60.9692,100,4,CRIB-LINE,4, ,573834.62894,137625.45272,359.7702,60,0
8701,573507.999967632,137519.031217055,0,0,0,0,0,16.1707,101,20,UN-UPR-SYMBOL,20, ,573507.99997,137519.03122,90,0,0
8702,573509.999967632,137517.555803333,0,0,0,0,0,16.1707,101,20,UN-UPR-SYMBOL,20, ,573509.99997,137517.5558,180,3,0
8703,573509.441663832,137515.095818512,0,0,0,0,0,16.1707,101,20,UN-UPR-SYMBOL,20, ,573509.44166,137515.09582,243.3981,6,0
8704,573506.913557528,137514.693485017,0,0,0,0,0,16.1707,101,20,UN-UPR-SYMBOL,20, ,573506.91356,137514.69349,284.0062,9,0
8705,573505.562467632,137516.788538219,0,0,0,0,0,16.1707,101,20,UN-UPR-SYMBOL,20, ,573505.56247,137516.78854,0,12,0
8706,573506.964911206,137518.850610881,0,0,0,0,0,16.1707,101,20,UN-UPR-SYMBOL,20, ,573506.96491,137518.85061,75.8937,15,0
8707,573545.187467632,137531.937517055,0,0,0,0,0,16.0404,102,12,SEPTIC-SYMBOL,12, ,573545.18747,137531.93752,90,0,0
8708,573547.187467632,137530.437903457,0,0,0,0,0,16.0404,102,12,SEPTIC-SYMBOL,12, ,573547.18747,137530.4379,180,3,0
8709,573546.560759231,137527.967864222,0,0,0,0,0,16.0404,102,12,SEPTIC-SYMBOL,12, ,573546.56076,137527.96786,243.4536,6,0
